time_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_rad_s2,ddq4_rad_s2,ddq5_rad_s2,ddq6_rad_s2,ee_x_m,ee_y_m,ee_z_m
14.82000000,-0.49994888,-0.65112743,1.05165118,-0.10051006,-0.39997510,-0.14985897,0.00000590,0.01336544,-0.01601560,-0.00003665,0.00000354,0.00000759,-0.00006049,-0.13698296,0.16414455,0.00037564,-0.00003626,-0.00007774,0.33268707,-0.53735987,0.10673339
14.84000000,-0.49994877,-0.65088674,1.05136277,-0.10051072,-0.39997504,-0.14985883,0.00000474,0.01074321,-0.01287342,-0.00002946,0.00000284,0.00000610,-0.00005524,-0.12510787,0.14991481,0.00034307,-0.00003311,-0.00007100,0.33273314,-0.53738497,0.10678055
14.86000000,-0.49994869,-0.65069606,1.05113428,-0.10051124,-0.39997499,-0.14985873,0.00000369,0.00836647,-0.01002541,-0.00002294,0.00000221,0.00000475,-0.00004964,-0.11243080,0.13472408,0.00030831,-0.00002976,-0.00006381,0.33276963,-0.53740485,0.10681792
14.88000000,-0.49994862,-0.65055033,1.05095966,-0.10051164,-0.39997495,-0.14985864,0.00000276,0.00625142,-0.00749098,-0.00001714,0.00000165,0.00000355,-0.00004369,-0.09893705,0.11855472,0.00027131,-0.00002619,-0.00005615,0.33279751,-0.53742004,0.10684649
14.90000000,-0.49994857,-0.65044415,1.05083242,-0.10051194,-0.39997492,-0.14985858,0.00000195,0.00441453,-0.00528987,-0.00001211,0.00000117,0.00000251,-0.00003736,-0.08461189,0.10138910,0.00023202,-0.00002239,-0.00004802,0.33281783,-0.53743111,0.10686730
14.92000000,-0.49994854,-0.65037178,1.05074571,-0.10051213,-0.39997490,-0.14985854,0.00000127,0.00287259,-0.00344217,-0.00000788,0.00000076,0.00000163,-0.00003066,-0.06944061,0.08320960,0.00019042,-0.00001838,-0.00003941,0.33283167,-0.53743865,0.10688149
14.94000000,-0.49994852,-0.65032717,1.05069224,-0.10051226,-0.39997489,-0.14985852,0.00000073,0.00164265,-0.00196836,-0.00000450,0.00000043,0.00000093,-0.00002358,-0.05340849,0.06399856,0.00014646,-0.00001414,-0.00003031,0.33284020,-0.53744330,0.10689024
14.96000000,-0.49994851,-0.65030388,1.05066434,-0.10051232,-0.39997488,-0.14985850,0.00000033,0.00074208,-0.00088923,-0.00000203,0.00000020,0.00000042,-0.00001612,-0.03650083,0.04373838,0.00010009,-0.00000966,-0.00002071,0.33284465,-0.53744573,0.10689480
14.98000000,-0.49994851,-0.65029517,1.05065390,-0.10051234,-0.39997488,-0.14985850,0.00000008,0.00018855,-0.00022594,-0.00000052,0.00000005,0.00000011,-0.00000826,-0.01870291,0.02241140,0.00005129,-0.00000495,-0.00001061,0.33284632,-0.53744664,0.10689651
15.00000000,-0.49994851,-0.65029391,1.05065239,-0.10051235,-0.39997488,-0.14985850,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.33284656,-0.53744677,0.10689676
15.02000000,-0.49994598,-0.65029340,1.05065214,-0.10051184,-0.39997513,-0.14985774,0.00037786,0.00007562,-0.00003787,0.00007562,-0.00003780,0.00011336,0.03748172,0.00750141,-0.00375674,0.00750060,-0.00374915,0.01124437,0.33284800,-0.53744596,0.10689699
15.04000000,-0.49992852,-0.65028991,1.05065039,-0.10050835,-0.39997688,-0.14985250,0.00148718,0.00029764,-0.00014906,0.00029760,-0.00014876,0.00044615,0.07314980,0.01463985,-0.00733170,0.01463827,-0.00731688,0.02194465,0.33285793,-0.53744036,0.10689857
15.06000000,-0.49988186,-0.65028057,1.05064571,-0.10049901,-0.39998155,-0.14983850,0.00329196,0.00065884,-0.00032995,0.00065877,-0.00032928,0.00098758,0.10703374,0.02142122,-0.01072784,0.02141891,-0.01070616,0.03210970,0.33288445,-0.53742542,0.10690280
15.08000000,-0.49979244,-0.65026267,1.05063675,-0.10048112,-0.39999049,-0.14981168,0.00575683,0.00115214,-0.00057700,0.00115202,-0.00057583,0.00172703,0.13916303,0.02785142,-0.01394811,0.02784842,-0.01391993,0.04174836,0.33293528,-0.53739677,0.10691090
15.10000000,-0.49964741,-0.65023365,1.05062221,-0.10045209,-0.40000500,-0.14976817,0.00884698,0.00177059,-0.00088672,0.00177040,-0.00088493,0.00265406,0.16956716,0.03393636,-0.01699547,0.03393270,-0.01696113,0.05086948,0.33301771,-0.53735029,0.10692404
15.12000000,-0.49943462,-0.65019106,1.05060088,-0.10040951,-0.40002628,-0.14970433,0.01252821,0.00250734,-0.00125568,0.00250707,-0.00125315,0.00375841,0.19827562,0.03968193,-0.01987288,0.03967765,-0.01983272,0.05948191,0.33313865,-0.53728207,0.10694333
15.14000000,-0.49914257,-0.65013261,1.05057161,-0.10035107,-0.40005549,-0.14961672,0.01676690,0.00335565,-0.00168052,0.00335528,-0.00167713,0.00503000,0.22531789,0.04509405,-0.02258329,0.04508918,-0.02253765,0.06759448,0.33330461,-0.53718840,0.10696979
15.16000000,-0.49876045,-0.65005613,1.05053331,-0.10027460,-0.40009372,-0.14950208,0.02153002,0.00430891,-0.00215792,0.00430845,-0.00215356,0.00645892,0.25072348,0.05017860,-0.02512965,0.05017318,-0.02507887,0.07521606,0.33352171,-0.53706576,0.10700442
15.18000000,-0.49827809,-0.64995960,1.05048497,-0.10017807,-0.40014196,-0.14935738,0.02678512,0.00536065,-0.00268463,0.00536007,-0.00267921,0.00803543,0.27452186,0.05494149,-0.02751493,0.05493556,-0.02745933,0.08235548,0.33379569,-0.53691082,0.10704814
15.20000000,-0.49768597,-0.64984109,1.05042562,-0.10005958,-0.40020119,-0.14917975,0.03250037,0.00650447,-0.00325747,0.00650377,-0.00325088,0.00974998,0.29674253,0.05938863,-0.02974208,0.05938222,-0.02968198,0.08902159,0.33413191,-0.53672043,0.10710181
15.22000000,-0.49697521,-0.64969885,1.05035438,-0.09991735,-0.40027229,-0.14896652,0.03864450,0.00773413,-0.00387328,0.00773329,-0.00386546,0.01159320,0.31741498,0.06352592,-0.03181405,0.06351905,-0.03174976,0.09522325,0.33453536,-0.53649162,0.10716624
15.24000000,-0.49613754,-0.64953120,1.05027042,-0.09974972,-0.40035608,-0.14871522,0.04518685,0.00904348,-0.00452901,0.00904250,-0.00451986,0.01355588,0.33656870,0.06735925,-0.03373380,0.06735197,-0.03366563,0.10096929,0.33501063,-0.53622155,0.10724217
15.26000000,-0.49516529,-0.64933662,1.05017297,-0.09955516,-0.40045333,-0.14842355,0.05209732,0.01042651,-0.00522164,0.01042538,-0.00521109,0.01562899,0.35423317,0.07089453,-0.03550428,0.07088688,-0.03543254,0.10626856,0.33556197,-0.53590756,0.10733032
15.28000000,-0.49405139,-0.64911369,1.05006133,-0.09933225,-0.40056474,-0.14808938,0.05934644,0.01187731,-0.00594821,0.01187603,-0.00593619,0.01780370,0.37043789,0.07413767,-0.03712846,0.07412966,-0.03705343,0.11112991,0.33619325,-0.53554711,0.10743132
15.30000000,-0.49278936,-0.64886111,1.04993484,-0.09907971,-0.40069098,-0.14771078,0.06690530,0.01339011,-0.00670582,0.01338866,-0.00669227,0.02007133,0.38521236,0.07709456,-0.03860928,0.07708623,-0.03853126,0.11556219,0.33690799,-0.53513783,0.10754577
15.32000000,-0.49137330,-0.64857771,1.04979291,-0.09879633,-0.40083262,-0.14728597,0.07474560,0.01495923,-0.00749164,0.01495761,-0.00747651,0.02242339,0.39858604,0.07977111,-0.03994971,0.07976249,-0.03986898,0.11957425,0.33770935,-0.53467744,0.10767421
15.34000000,-0.48979785,-0.64826240,1.04963500,-0.09848106,-0.40099021,-0.14681334,0.08283960,0.01657912,-0.00830289,0.01657733,-0.00828612,0.02485156,0.41058845,0.08217321,-0.04115269,0.08216433,-0.04106953,0.12317492,0.33860013,-0.53416380,0.10781713
15.36000000,-0.48805821,-0.64791424,1.04946064,-0.09813294,-0.40116422,-0.14629145,0.09116019,0.01824436,-0.00913685,0.01824239,-0.00911839,0.02734770,0.42124906,0.08430677,-0.04222119,0.08429767,-0.04213587,0.12637306,0.33958280,-0.53359489,0.10797498
15.38000000,-0.48615011,-0.64753236,1.04926940,-0.09775110,-0.40135508,-0.14571903,0.09968082,0.01994964,-0.00999086,0.01994749,-0.00997068,0.02990385,0.43059737,0.08617770,-0.04315816,0.08616839,-0.04307094,0.12917752,0.34065946,-0.53296878,0.10814815
15.40000000,-0.48406981,-0.64711602,1.04906089,-0.09733480,-0.40156316,-0.14509495,0.10837553,0.02168976,-0.01086232,0.02168742,-0.01084037,0.03251223,0.43866287,0.08779189,-0.04396655,0.08778241,-0.04387770,0.13159714,0.34183192,-0.53228366,0.10833699
15.42000000,-0.48181410,-0.64666457,1.04883480,-0.09688340,-0.40178879,-0.14441824,0.11721898,0.02345965,-0.01174869,0.02345711,-0.01172495,0.03516523,0.44547505,0.08915525,-0.04464932,0.08914562,-0.04455910,0.13364077,0.34310161,-0.53153781,0.10854181
15.44000000,-0.47938023,-0.64617747,1.04859086,-0.09639635,-0.40203224,-0.14368809,0.12618638,0.02525434,-0.01264748,0.02525161,-0.01262192,0.03785542,0.45106339,0.09027367,-0.04520944,0.09026392,-0.04511808,0.13531725,0.34446966,-0.53072963,0.10876287
15.46000000,-0.47676598,-0.64565427,1.04832884,-0.09587321,-0.40229374,-0.14290383,0.13525355,0.02706900,-0.01355627,0.02706607,-0.01352888,0.04057553,0.45545740,0.09115307,-0.04564984,0.09114322,-0.04555759,0.13663543,0.34593688,-0.52985757,0.10900038
15.48000000,-0.47396958,-0.64509461,1.04804856,-0.09531361,-0.40257345,-0.14206492,0.14439691,0.02889891,-0.01447269,0.02889578,-0.01444345,0.04331850,0.45868654,0.09179933,-0.04597349,0.09178942,-0.04588059,0.13760416,0.34750377,-0.52892021,0.10925452
15.50000000,-0.47098974,-0.64449824,1.04774990,-0.09471730,-0.40287151,-0.14117098,0.15359344,0.03073946,-0.01539445,0.03073614,-0.01536334,0.04607743,0.46078033,0.09221837,-0.04618335,0.09220841,-0.04609003,0.13823229,0.34917051,-0.52791619,0.10952542
15.52000000,-0.46782564,-0.64386499,1.04743276,-0.09408412,-0.40318800,-0.14022176,0.16282075,0.03258617,-0.01631929,0.03258265,-0.01628631,0.04884558,0.46176824,0.09241609,-0.04628237,0.09240611,-0.04618884,0.13852866,0.35093699,-0.52684427,0.10981318
15.54000000,-0.46447686,-0.64319478,1.04709712,-0.09341399,-0.40352297,-0.13921714,0.17205700,0.03443467,-0.01724503,0.03443095,-0.01721018,0.05161642,0.46167977,0.09239838,-0.04627350,0.09238840,-0.04617999,0.13850212,0.35280282,-0.52570326,0.11011785
15.56000000,-0.46094344,-0.64248762,1.04674297,-0.09270690,-0.40387640,-0.13815713,0.18128096,0.03628070,-0.01816953,0.03627679,-0.01813281,0.05438358,0.46054441,0.09217116,-0.04615970,0.09216120,-0.04606643,0.13816151,0.35476731,-0.52449210,0.11043945
15.58000000,-0.45722584,-0.64174360,1.04637036,-0.09196296,-0.40424826,-0.13704186,0.19047199,0.03812015,-0.01909073,0.03811604,-0.01905216,0.05714085,0.45839164,0.09174031,-0.04594394,0.09173040,-0.04585109,0.13751569,0.35682950,-0.52320978,0.11077795
15.60000000,-0.45332491,-0.64096288,1.04597937,-0.09118233,-0.40463845,-0.13587160,0.19961004,0.03994900,-0.02000663,0.03994468,-0.01996620,0.05988223,0.45525097,0.09111175,-0.04562915,0.09110191,-0.04553695,0.13657350,0.35898816,-0.52185540,0.11113331
15.62000000,-0.44924192,-0.64014573,1.04557014,-0.09036527,-0.40504686,-0.13464672,0.20867564,0.04176335,-0.02091526,0.04175883,-0.02087300,0.06260187,0.45115186,0.09029138,-0.04521830,0.09028162,-0.04512693,0.13534379,0.36124180,-0.52042815,0.11150542
15.64000000,-0.44497849,-0.63929247,1.04514282,-0.08951210,-0.40547331,-0.13336771,0.21764992,0.04355941,-0.02181474,0.04355471,-0.02177066,0.06529412,0.44612383,0.08928509,-0.04471435,0.08927545,-0.04462399,0.13383540,0.36358869,-0.51892732,0.11189416
15.66000000,-0.44053665,-0.63840350,1.04469763,-0.08862323,-0.40591761,-0.13203517,0.22651460,0.04533355,-0.02270323,0.04532865,-0.02265736,0.06795349,0.44019635,0.08809879,-0.04412025,0.08808928,-0.04403109,0.13205718,0.36602686,-0.51735230,0.11229938
15.68000000,-0.43591876,-0.63747930,1.04423478,-0.08769912,-0.40637952,-0.13064982,0.23525197,0.04708221,-0.02357897,0.04707712,-0.02353132,0.07057467,0.43339892,0.08673839,-0.04343895,0.08672902,-0.04335117,0.13001797,0.36855408,-0.51570256,0.11272088
15.70000000,-0.43112754,-0.63652041,1.04375456,-0.08674033,-0.40685877,-0.12921248,0.24384495,0.04880196,-0.02444023,0.04879669,-0.02439084,0.07315253,0.42576102,0.08520978,-0.04267342,0.08520057,-0.04258718,0.12772664,0.37116794,-0.51397769,0.11315844
15.72000000,-0.42616603,-0.63552744,1.04325728,-0.08574747,-0.40735505,-0.12772404,0.25227701,0.05048952,-0.02528536,0.05048406,-0.02523427,0.07568211,0.41731216,0.08351886,-0.04182660,0.08350984,-0.04174208,0.12519201,0.37386580,-0.51217740,0.11361180
15.74000000,-0.42103763,-0.63450106,1.04274327,-0.08472121,-0.40786802,-0.12618554,0.26053223,0.05214167,-0.02611277,0.05213604,-0.02606000,0.07815864,0.40808180,0.08167154,-0.04090145,0.08166272,-0.04081880,0.12242294,0.37664480,-0.51030149,0.11408068
15.76000000,-0.41574603,-0.63344203,1.04221290,-0.08366229,-0.40839732,-0.12459808,0.26859527,0.05375537,-0.02692092,0.05374957,-0.02686652,0.08057753,0.39809946,0.07967372,-0.03990094,0.07966512,-0.03982031,0.11942827,0.37950192,-0.50834989,0.11456477
15.78000000,-0.41029520,-0.63235112,1.04166657,-0.08257150,-0.40894254,-0.12296286,0.27645139,0.05532766,-0.02770833,0.05532168,-0.02765233,0.08293433,0.38739461,0.07753131,-0.03882800,0.07752293,-0.03874954,0.11621686,0.38243395,-0.50632266,0.11506374
15.80000000,-0.40468945,-0.63122921,1.04110471,-0.08144971,-0.40950327,-0.12128115,0.28408643,0.05685570,-0.02847357,0.05684956,-0.02841604,0.08522481,0.37599675,0.07525019,-0.03768561,0.07524206,-0.03760946,0.11279755,0.38543751,-0.50421997,0.11557720
15.82000000,-0.39893331,-0.63007721,1.04052778,-0.08029783,-0.41007903,-0.11955433,0.29148683,0.05833678,-0.02921531,0.05833048,-0.02915627,0.08744491,0.36393536,0.07283628,-0.03647672,0.07282842,-0.03640301,0.10917918,0.38850906,-0.50204212,0.11610479
15.84000000,-0.39303162,-0.62889607,1.03993626,-0.07911682,-0.41066935,-0.11778385,0.29863962,0.05976831,-0.02993222,0.05976185,-0.02987173,0.08959071,0.35123994,0.07029548,-0.03520427,0.07028789,-0.03513314,0.10537060,0.39164493,-0.49978957,0.11664606
15.86000000,-0.38698946,-0.62768682,1.03933067,-0.07790771,-0.41127372,-0.11597123,0.30553240,0.06114779,-0.03062307,0.06114119,-0.03056119,0.09165852,0.33793998,0.06763369,-0.03387124,0.06762639,-0.03380279,0.10138067,0.39484131,-0.49746288,0.11720060
15.88000000,-0.38081214,-0.62645052,1.03871152,-0.07667154,-0.41189162,-0.11411805,0.31215339,0.06247289,-0.03128668,0.06246614,-0.03122346,0.09364479,0.32406496,0.06485681,-0.03248057,0.06484981,-0.03241493,0.09721822,0.39809425,-0.49506279,0.11776793
15.90000000,-0.37450521,-0.62518829,1.03807939,-0.07540944,-0.41252247,-0.11222600,0.31849136,0.06374134,-0.03192193,0.06373445,-0.03185743,0.09554616,0.30964438,0.06197075,-0.03103521,0.06196405,-0.03097250,0.09289210,0.40139972,-0.49259016,0.11834756
15.92000000,-0.36807444,-0.62390126,1.03743484,-0.07412255,-0.41316572,-0.11029679,0.32453572,0.06495103,-0.03252775,0.06494401,-0.03246202,0.09735944,0.29470773,0.05898140,-0.02953813,0.05897502,-0.02947844,0.08841116,0.40475359,-0.49004601,0.11893900
15.94000000,-0.36152581,-0.62259065,1.03677848,-0.07281208,-0.41382075,-0.10833223,0.33027643,0.06609995,-0.03310313,0.06609281,-0.03303624,0.09908163,0.27928449,0.05589466,-0.02799228,0.05588862,-0.02793572,0.08378425,0.40815162,-0.48743152,0.11954171
15.96000000,-0.35486547,-0.62125768,1.03611093,-0.07147926,-0.41448696,-0.10633416,0.33570405,0.06718620,-0.03364713,0.06717895,-0.03357914,0.10070990,0.26340415,0.05271645,-0.02640062,0.05271075,-0.02634727,0.07902021,0.41158953,-0.48474802,0.12015515
15.98000000,-0.34809979,-0.61990363,1.03543281,-0.07012535,-0.41516370,-0.10430448,0.34080974,0.06820803,-0.03415887,0.06820066,-0.03408984,0.10224158,0.24709622,0.04945266,-0.02476610,0.04944731,-0.02471605,0.07412789,0.41506297,-0.48199700,0.12077875
16.00000000,-0.34123528,-0.61852980,1.03474479,-0.06875167,-0.41585033,-0.10224515,0.34558525,0.06916378,-0.03463751,0.06915631,-0.03456752,0.10367422,0.23039016,0.04610919,-0.02309167,0.04610421,-0.02304501,0.06911614,0.41856753,-0.47918010,0.12141193
16.02000000,-0.33427863,-0.61713753,1.03404754,-0.06735955,-0.41654618,-0.10015819,0.35002289,0.07005191,-0.03508229,0.07004434,-0.03501140,0.10500549,0.21331549,0.04269194,-0.02138030,0.04268733,-0.02133710,0.06399381,0.42209880,-0.47629913,0.12205410
16.04000000,-0.32723667,-0.61572819,1.03334173,-0.06595036,-0.41725056,-0.09804562,0.35411561,0.07087101,-0.03549250,0.07086335,-0.03542078,0.10623329,0.19590168,0.03920683,-0.01963494,0.03920259,-0.01959527,0.05876973,0.42565230,-0.47335608,0.12270464
16.06000000,-0.32011635,-0.61430316,1.03262807,-0.06452549,-0.41796278,-0.09590956,0.35785690,0.07161977,-0.03586748,0.07161203,-0.03579500,0.10735566,0.17817822,0.03565974,-0.01785855,0.03565589,-0.01782246,0.05345277,0.42922359,-0.47035306,0.12336293
16.08000000,-0.31292477,-0.61286387,1.03190727,-0.06308635,-0.41868212,-0.09375211,0.36124087,0.07229702,-0.03620665,0.07228921,-0.03613349,0.10837084,0.16017462,0.03205658,-0.01605407,0.03205312,-0.01602163,0.04805176,0.43280821,-0.46729239,0.12402831
16.10000000,-0.30566913,-0.61141176,1.03118005,-0.06163440,-0.41940787,-0.09157545,0.36426221,0.07290170,-0.03650948,0.07289382,-0.03643570,0.10927723,0.14192034,0.02840326,-0.01422447,0.02840019,-0.01419573,0.04257555,0.43640171,-0.46417651,0.12470015
16.12000000,-0.29835673,-0.60994829,1.03044714,-0.06017109,-0.42013930,-0.08938176,0.36691621,0.07343286,-0.03677548,0.07342492,-0.03670117,0.11007342,0.12344489,0.02470567,-0.01237270,0.02470300,-0.01234770,0.03703298,0.43999966,-0.46100805,0.12537777
16.14000000,-0.29099496,-0.60847494,1.02970928,-0.05869790,-0.42087567,-0.08717325,0.36919873,0.07388967,-0.03700426,0.07388169,-0.03692948,0.11075817,0.10477776,0.02096972,-0.01050172,0.02096745,-0.01048050,0.03143292,0.44359771,-0.45778977,0.12606049
16.16000000,-0.28359129,-0.60699321,1.02896722,-0.05721632,-0.42161623,-0.08495218,0.37110624,0.07427143,-0.03719544,0.07426340,-0.03712028,0.11133041,0.08594843,0.01720131,-0.00861449,0.01719945,-0.00859708,0.02578419,0.44719151,-0.45452460,0.12674765
16.18000000,-0.27615323,-0.60550459,1.02822171,-0.05572787,-0.42236023,-0.08272079,0.37263578,0.07457754,-0.03734875,0.07456949,-0.03727328,0.11178927,0.06698640,0.01340634,-0.00671395,0.01340489,-0.00670038,0.02009566,0.45077679,-0.45121562,0.12743853
16.20000000,-0.26868839,-0.60401061,1.02747352,-0.05423405,-0.42310691,-0.08048137,0.37378500,0.07480754,-0.03746393,0.07479946,-0.03738823,0.11213403,0.04792115,0.00959071,-0.00480307,0.00958967,-0.00479336,0.01437616,0.45434937,-0.44786605,0.12813245
16.22000000,-0.26120438,-0.60251280,1.02672341,-0.05273640,-0.42385551,-0.07823620,0.37455213,0.07496107,-0.03754082,0.07495298,-0.03746496,0.11236417,0.02878218,0.00576033,-0.00288480,0.00575971,-0.00287897,0.00863454,0.45790511,-0.44447926,0.12882870
16.24000000,-0.25370886,-0.60101268,1.02597214,-0.05123644,-0.42460525,-0.07598757,0.37493600,0.07503790,-0.03757930,0.07502979,-0.03750336,0.11247933,0.00959898,0.00192109,-0.00096209,0.00192089,-0.00096015,0.00287966,0.46143998,-0.44105874,0.12952656
16.26000000,-0.24620950,-0.59951180,1.02522049,-0.04973572,-0.42535538,-0.07373779,0.37493600,0.07503790,-0.03757930,0.07502979,-0.03750336,0.11247933,-0.00959898,-0.00192109,0.00096209,-0.00192089,0.00096015,-0.00287966,0.46495007,-0.43760812,0.13022533
16.28000000,-0.23871398,-0.59801168,1.02446923,-0.04823577,-0.42610513,-0.07148916,0.37455213,0.07496107,-0.03754082,0.07495298,-0.03746496,0.11236417,-0.02878218,-0.00576033,0.00288480,-0.00575971,0.00287897,-0.00863454,0.46843154,-0.43413114,0.13092428
16.30000000,-0.23122997,-0.59651386,1.02371912,-0.04673811,-0.42685373,-0.06924399,0.37378500,0.07480754,-0.03746393,0.07479946,-0.03738823,0.11213403,-0.04792115,-0.00959071,0.00480307,-0.00958967,0.00479336,-0.01437616,0.47188068,-0.43063166,0.13162269
16.32000000,-0.22376513,-0.59501989,1.02297093,-0.04524430,-0.42760041,-0.06700457,0.37263578,0.07457754,-0.03734875,0.07456949,-0.03727328,0.11178927,-0.06698640,-0.01340634,0.00671395,-0.01340489,0.00670038,-0.02009566,0.47529392,-0.42711365,0.13231985
16.34000000,-0.21632707,-0.59353127,1.02222542,-0.04375584,-0.42834440,-0.06477318,0.37110624,0.07427143,-0.03719544,0.07426340,-0.03712028,0.11133041,-0.08594843,-0.01720131,0.00861449,-0.01719945,0.00859708,-0.02578419,0.47866778,-0.42358118,0.13301504
16.36000000,-0.20892340,-0.59204953,1.02148336,-0.04227426,-0.42908497,-0.06255211,0.36919873,0.07388967,-0.03700426,0.07388169,-0.03692948,0.11075817,-0.10477776,-0.02096972,0.01050172,-0.02096745,0.01048050,-0.03143292,0.48199896,-0.42003839,0.13370754
16.38000000,-0.20156163,-0.59057618,1.02074550,-0.04080107,-0.42982133,-0.06034360,0.36691621,0.07343286,-0.03677548,0.07342492,-0.03670117,0.11007342,-0.12344489,-0.02470567,0.01237270,-0.02470300,0.01234770,-0.03703298,0.48528426,-0.41648950,0.13439663
16.40000000,-0.19424923,-0.58911271,1.02001259,-0.03933776,-0.43055276,-0.05814991,0.36426221,0.07290170,-0.03650948,0.07289382,-0.03643570,0.10927723,-0.14192034,-0.02840326,0.01422447,-0.02840019,0.01419573,-0.04257555,0.48852066,-0.41293882,0.13508161
16.42000000,-0.18699359,-0.58766061,1.01928537,-0.03788581,-0.43127852,-0.05597325,0.36124087,0.07229702,-0.03620665,0.07228921,-0.03613349,0.10837084,-0.16017462,-0.03205658,0.01605407,-0.03205312,0.01602163,-0.04805176,0.49170526,-0.40939070,0.13576176
16.44000000,-0.17980201,-0.58622132,1.01856457,-0.03644668,-0.43199786,-0.05381580,0.35785690,0.07161977,-0.03586748,0.07161203,-0.03579500,0.10735566,-0.17817822,-0.03565974,0.01785855,-0.03565589,0.01782246,-0.05345277,0.49483534,-0.40584953,0.13643640
